ip Source,ip Destination,Protocol,Epoch
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.277724000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.282443000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.287319000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.291162000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.291172000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.291710000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.293983000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.294338000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.297150000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.297437000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.305201000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.305212000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.305215000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.305792000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.307715000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.315635000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.316142000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.317781000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.318027000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.320060000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.320067000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.320427000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.325842000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.327961000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.333629000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.333641000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.334214000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.335974000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.336504000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.337120000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.337492000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.346223000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.346260000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.347490000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.347500000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.347840000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.355486000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.355915000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.356056000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.356324000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.361848000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.361860000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.362538000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.364462000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.366123000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.373532000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.374024000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.375785000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.375800000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.376254000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.376300000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.376648000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.382519000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.386902000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.389739000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.389747000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.390125000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.392933000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.393267000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.397018000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.397525000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.400686000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.403977000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.403990000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.404568000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.407289000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.409585000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.410081000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.417625000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.417679000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.417687000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.418196000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.418246000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.418346000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.427797000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.427807000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.428331000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.431429000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.431441000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.431941000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.436478000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.437566000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.437848000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.444098000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.444105000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.444517000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.448761000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.448802000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.449151000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.454667000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.456666000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.456670000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.456860000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.458166000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.458316000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.463754000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.464140000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.468437000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.469720000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.469730000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.470219000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.472886000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.482125000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.482136000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.482694000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.489036000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.489045000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.489616000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.494290000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.494302000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.494792000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.499295000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.499304000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.499866000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.507215000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.507225000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.507269000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.507276000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.508078000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.508117000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.513032000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.513045000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.513544000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.515735000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.515746000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.516274000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.517391000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.517401000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.517880000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.521871000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.521881000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.522359000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.526934000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.528880000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.528892000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.529440000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.534498000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.535973000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.535979000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.536298000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.542061000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.542068000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.542375000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.543376000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.543384000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.543718000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.545816000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.545821000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.546072000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.549197000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.549241000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.549458000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.550294000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.550299000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.550519000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.553086000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.553103000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.553294000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.557956000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.557966000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.558555000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.563356000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.563361000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.563632000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.565053000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.565060000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.565490000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.566512000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.566519000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.566758000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.572109000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.572113000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.572350000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.577385000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.577390000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.577648000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.578527000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.578605000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.578652000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.578765000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.578800000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.578995000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.585816000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.585820000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.586042000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.592459000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.592463000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.592505000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.592526000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.592589000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.592592000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.592877000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.592929000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.592953000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.599583000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.599585000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.599707000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.603758000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.603761000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.603906000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.605126000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.605129000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.605249000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.606674000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.606678000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.606823000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.612633000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.612638000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.612830000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.616470000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.616474000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.616662000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.619135000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.619139000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.619168000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.619201000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.619496000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.619526000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.625364000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.625367000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.625518000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.629110000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.629114000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.629268000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.631627000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.631630000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.631800000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.633411000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.633413000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.633567000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.637826000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.637857000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.637999000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.641740000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.641743000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.641884000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.644137000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.644140000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.644269000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.647391000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.647393000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.647538000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.650795000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.650798000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.650948000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.654420000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.654423000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.654595000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.656629000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.656632000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.656793000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.661484000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.661488000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.661665000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.662902000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.662904000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.663043000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.666965000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.666967000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.667100000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.668633000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.668643000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.668811000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.674547000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.674551000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.674738000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.675670000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.675673000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.675879000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.679746000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.679750000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.679897000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.680850000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.680854000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.680983000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.686612000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.686615000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.686814000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.689646000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.689649000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.689780000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.693436000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.693440000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.693468000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.693470000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.693646000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.693669000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.698221000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.698224000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.698372000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.703533000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.703557000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.703592000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.703652000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.703735000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.703803000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.704706000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.704708000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.704871000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.709733000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.709736000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.709920000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.716726000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.716755000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.716914000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.716921000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.717271000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.717318000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.717502000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.717506000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.717745000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.720978000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.720981000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.721119000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.726625000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.726628000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.726781000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.727813000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.727815000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.727947000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.730210000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.730213000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:22.730354000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.732298000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.732301000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.732450000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.737911000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.737914000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:22.738115000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.738995000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:22.738998000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:22.739131000"
